,latitude_ERA,longitude_ERA,MODIS_LST,V15_prediction,V20_prediction,V20X_prediction,V15X_prediction,V15_error,V20_error,V20X_error,V15X_error,delta,deltaX,deltaX15,values,step,surface,latitude,longitude,change_in_cl,V15_cl,V20_cl,percentage_change_in_cl,heightAboveGround,change_in_si10,V15_si10,V20_si10,percentage_change_in_si10,change_in_cvh,V15_cvh,V20_cvh,percentage_change_in_cvh,change_in_cvl,V15_cvl,V20_cvl,percentage_change_in_cvl,change_in_lsm,V15_lsm,V20_lsm,percentage_change_in_lsm,change_in_dl,V15_dl,V20_dl,percentage_change_in_dl,cl_change_is_significant,si10_change_is_significant,cvh_change_is_significant,cvl_change_is_significant,lsm_change_is_significant,dl_change_is_significant,bitstring
60294,16.721306230690846,35.4375,328.4548,324.54306,324.18503,325.35226,324.84442,5.30059,5.7060337,4.6810875,4.8846626,0.40544367,-0.61950254,-0.4159274,194366,0 days,0.0,16.721306230690846,35.4375,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,8.46386e-06,0.00023567677,0.00024414062,0.035912998,0.0,1.0,1.0,0.0,-22.0,25.0,3.0,-0.88,False,False,False,False,False,True,000100
60295,16.721306230690846,35.71875,328.34445,324.6884,323.69696,324.198,325.16446,5.1946554,5.8855944,5.3685694,4.9909477,0.69093895,0.17391396,-0.2037077,194367,0 days,0.0,16.721306230690846,35.71875,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2.861023e-06,0.17742634,0.1774292,1.6125132e-05,0.0,1.0,1.0,0.0,-22.0,25.0,3.0,-0.88,False,False,False,False,False,True,000100
60296,16.721306230690846,36.0,325.72403,319.25864,318.6226,318.41794,323.51648,7.2065067,7.901726,7.8543186,5.4710255,0.69521904,0.6478119,-1.7354813,194368,0 days,0.0,16.721306230690846,36.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-1.4066696e-05,0.87254214,0.8725281,-1.6121508e-05,0.0,1.0,1.0,0.0,-22.0,25.0,3.0,-0.88,False,False,False,False,False,True,000100
60313,16.721306230690846,43.03125,314.02286,319.25607,318.51508,318.9316,314.07938,5.886449,5.2475734,5.637094,4.432165,-0.6388755,-0.24935484,-1.4542837,194393,0 days,0.0,16.721306230690846,43.03125,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-3.33786e-06,0.12665129,0.12664795,-2.6354726e-05,0.0,1.0,1.0,0.0,-13.5,25.0,11.5,-0.54,False,False,False,False,False,True,000100
60314,16.721306230690846,43.3125,307.6213,311.58713,312.31097,311.04266,311.62415,4.6696205,5.202234,4.416967,5.0162106,0.5326133,-0.2526536,0.34659004,194394,0 days,0.0,16.721306230690846,43.3125,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,8.583069e-06,0.59416866,0.59417725,1.4445509e-05,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,False,False,False,False,True,000100
60350,16.721306230690846,53.4375,311.74005,304.37677,304.80246,305.1535,315.06454,7.4501824,7.031044,6.7170377,2.6713717,-0.41913843,-0.73314476,-4.7788105,194430,0 days,0.0,16.721306230690846,53.4375,2.8848648e-05,0.0,2.8848648e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.058484197,0.3283229,0.38680708,0.17813012,-8.647461,382.8955,374.24805,-0.022584388,False,False,False,False,False,False,000000
60394,16.721306230690846,96.75,309.94586,314.44415,313.49658,314.3167,304.91937,6.2470374,5.9624133,6.3056664,1.8351483,-0.2846241,0.058629036,-4.411889,194584,0 days,0.0,16.721306230690846,96.75,0.002664566,0.0,0.002664566,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0792222,0.42162395,0.50084615,0.18789777,7.9277344,4.455078,12.3828125,1.7794827,False,False,False,False,False,True,000100
60488,17.002336582159288,-25.3125,311.24142,300.81082,299.09058,301.17026,301.52695,10.6753845,12.273654,10.304401,4.382339,1.5982695,-0.37098312,-6.2930455,194150,0 days,0.0,17.002336582159288,-25.3125,4.172325e-06,0.0,4.172325e-06,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.008355141,0.4429394,0.45129454,0.018862942,-4.904297,1064.9795,1060.0752,-0.0046050623,False,False,False,False,False,False,000000
60489,17.002336582159288,-25.03125,310.24408,301.1486,300.25107,300.37607,303.9678,9.391851,10.185297,10.077967,2.7479658,0.7934456,0.68611526,-6.6438856,194151,0 days,0.0,17.002336582159288,-25.03125,5.221367e-05,0.0,5.221367e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.024019837,0.37985694,0.40387678,0.063233905,54.7334,542.1914,596.9248,0.10094848,False,False,False,False,False,True,000100
60497,17.002336582159288,-14.34375,314.9979,321.0156,320.4949,320.46222,319.51303,6.2985234,5.8742967,5.80859,4.4335294,-0.42422676,-0.4899335,-1.864994,194189,0 days,0.0,17.002336582159288,-14.34375,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-8.106232e-06,0.04697466,0.046966553,-0.00017256605,0.0,1.0,1.0,0.0,-22.0,25.0,3.0,-0.88,False,False,False,False,False,True,000100
60498,17.002336582159288,-14.0625,315.2149,321.15225,320.09457,319.8032,317.51306,6.3096204,5.479998,5.2241044,3.6996462,-0.82962227,-1.085516,-2.6099741,194190,0 days,0.0,17.002336582159288,-14.0625,-0.002348423,0.002348423,0.0,-1.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,8.702278e-06,0.048087,0.048095703,0.00018096945,0.002348423,0.9976516,1.0,0.002353951,2.0,1.0,3.0,2.0,False,False,False,False,False,True,000100
60507,17.002336582159288,-11.53125,315.0353,320.75186,319.89252,319.48434,319.7343,6.0066204,5.3433857,4.9492745,4.023441,-0.6632347,-1.0573459,-1.9831796,194199,0 days,0.0,17.002336582159288,-11.53125,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,9.655952e-06,0.05470836,0.054718018,0.00017649865,0.0,1.0,1.0,0.0,-22.0,25.0,3.0,-0.88,False,False,False,False,False,True,000100
60508,17.002336582159288,-11.25,315.19754,321.0817,320.30026,319.9722,318.889,6.064439,5.3750935,5.074866,4.961782,-0.68934536,-0.989573,-1.1026568,194200,0 days,0.0,17.002336582159288,-11.25,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2.503395e-06,0.051907897,0.0519104,4.8227634e-05,0.0,1.0,1.0,0.0,-22.0,25.0,3.0,-0.88,False,False,False,False,False,True,000100
60670,17.002336582159288,34.3125,327.5561,324.0985,323.33228,324.41367,320.9498,4.495883,5.1502304,4.3025427,4.266822,0.6543474,-0.1933403,-0.22906113,193082,0 days,0.0,17.002336582159288,34.3125,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-22.0,25.0,3.0,-0.88,False,False,False,False,False,True,000100
60673,17.002336582159288,35.15625,327.55405,323.52783,322.35587,324.17447,323.7259,5.3209505,6.205531,4.8133183,4.78416,0.8845806,-0.50763226,-0.5367904,193085,0 days,0.0,17.002336582159288,35.15625,5.2452087e-06,0.0,5.2452087e-06,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-9.417534e-06,0.000772357,0.00076293945,-0.012193239,-5.2452087e-06,1.0,0.99999475,-5.2452087e-06,-22.0,25.0,3.0,-0.88,False,False,False,False,False,True,000100
60674,17.002336582159288,35.4375,327.65234,323.50153,322.76407,324.0085,325.2605,5.466401,6.156165,5.0320115,4.486775,0.689764,-0.4343896,-0.9796262,193086,0 days,0.0,17.002336582159288,35.4375,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.00679e-06,0.00020861626,0.00021362305,0.024,0.0,1.0,1.0,0.0,-22.0,25.0,3.0,-0.88,False,False,False,False,False,True,000100
60675,17.002336582159288,35.71875,327.1801,323.2442,322.59152,323.67245,323.51785,5.612877,6.092968,5.111143,4.890443,0.4800911,-0.5017338,-0.72243404,193087,0 days,0.0,17.002336582159288,35.71875,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2.3841858e-07,0.048095465,0.048095703,4.9571945e-06,0.0,1.0,1.0,0.0,-22.0,25.0,3.0,-0.88,False,False,False,False,False,True,000100
60676,17.002336582159288,36.0,325.61703,322.83545,322.33322,323.65698,323.67505,4.856235,5.2962503,4.2811604,5.2625885,0.44001532,-0.5750747,0.40635347,193088,0 days,0.0,17.002336582159288,36.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.168251e-05,0.08992362,0.0899353,0.00012991592,0.0,1.0,1.0,0.0,-22.0,25.0,3.0,-0.88,False,False,False,False,False,True,000100
60732,17.002336582159288,54.28125,314.64856,304.8561,305.21216,305.44965,314.61505,10.418092,9.997489,9.670385,2.8255649,-0.4206028,-0.7477064,-7.592527,193153,0 days,0.0,17.002336582159288,54.28125,1.1444092e-05,0.0,1.1444092e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.067879915,0.33091235,0.39879227,0.2051296,83.37109,214.32812,297.69922,0.3889881,False,False,False,False,False,True,000100
60735,17.002336582159288,55.125,315.07434,310.86337,312.23364,311.51633,304.82462,6.6500816,5.949127,6.506656,10.404388,-0.70095444,-0.14342546,3.7543068,193156,0 days,0.0,17.002336582159288,55.125,3.0517578e-05,0.0,3.0517578e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.042470455,0.1386373,0.18110776,0.30634218,-90.12891,972.22363,882.0947,-0.09270389,False,False,False,False,False,False,000000
60748,17.002336582159288,76.78125,317.61182,314.4761,313.66907,314.24725,317.21704,4.4851847,5.1572657,4.412354,3.1032853,0.672081,-0.07283068,-1.3818994,193233,0 days,0.0,17.002336582159288,76.78125,0.0019587278,0.003199935,0.005158663,0.6121149,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.3232231e-05,0.99995625,0.9999695,1.32328105e-05,-0.0019587278,0.99680007,0.99484134,-0.0019650157,-30.0,40.0,10.0,-0.75,False,False,False,False,False,True,000100
60778,17.002336582159288,97.03125,307.83447,312.67075,313.23123,313.16812,308.9216,5.070561,5.5354595,5.5477104,1.9981222,0.4648986,0.4771495,-3.0724387,193305,0 days,0.0,17.002336582159288,97.03125,0.0037207603,0.0,0.0037207603,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0937078,0.16556728,0.25927508,0.5659802,12.135742,4.7177734,16.853516,2.5723453,False,False,False,False,False,True,000100
60814,17.002336582159288,107.15625,304.13126,314.59302,313.92987,312.63782,299.7378,10.461766,9.798614,8.525329,1.8561124,-0.6631527,-1.9364376,-8.605654,193341,0 days,0.0,17.002336582159288,107.15625,0.014388442,0.0,0.014388442,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.0070472956,0.4130175,0.40597022,-0.017062945,3.3085938,15.839844,19.148438,0.20887792,False,False,False,False,False,True,000100
60877,17.283366933346855,-16.3125,311.9335,307.29822,307.1883,308.57272,307.74472,5.546768,5.604128,4.689796,5.0388865,0.057359695,-0.8569722,-0.50788164,192902,0 days,0.0,17.283366933346855,-16.3125,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.006277442,0.02044022,0.014162779,-0.30711225,-5.1875,51.572266,46.384766,-0.10058701,False,False,False,False,False,True,000100
60885,17.283366933346855,-14.0625,315.546,320.96265,320.24222,320.24847,319.31088,5.802939,5.3246865,5.2583103,3.791732,-0.4782524,-0.5446286,-2.0112069,192910,0 days,0.0,17.283366933346855,-14.0625,-5.0783157e-05,5.0783157e-05,0.0,-1.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-1.3113022e-06,0.041444182,0.04144287,-3.16402e-05,5.0783157e-05,0.9999492,1.0,5.0785737e-05,2.0,1.0,3.0,2.0,False,False,False,False,False,True,000100
61059,17.283366933346855,34.875,327.14172,323.58798,322.30988,323.78485,323.10425,4.8388124,5.6777377,4.7659607,3.6373158,0.83892536,-0.07285166,-1.2014966,191804,0 days,0.0,17.283366933346855,34.875,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0017089844,0.0017089844,0.0,5.9604645e-06,0.014672995,0.014678955,0.00040622003,0.0,1.0,1.0,0.0,-22.0,25.0,3.0,-0.88,False,False,False,False,False,True,000100
61060,17.283366933346855,35.15625,326.81613,323.76947,322.4463,324.06796,323.89737,4.3439083,5.238661,4.123585,3.7969325,0.8947525,-0.22032309,-0.54697585,191805,0 days,0.0,17.283366933346855,35.15625,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-22.0,25.0,3.0,-0.88,False,False,False,False,False,True,000100
61061,17.283366933346855,35.4375,326.86383,322.96854,322.61377,323.17673,323.13272,5.0391254,5.308981,4.8332233,4.7902184,0.2698555,-0.2059021,-0.24890709,191806,0 days,0.0,17.283366933346855,35.4375,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,9.894371e-06,0.0052696466,0.005279541,0.0018776157,0.0,1.0,1.0,0.0,-22.0,25.0,3.0,-0.88,False,False,False,False,False,True,000100
61062,17.283366933346855,35.71875,326.37415,322.84003,321.90643,322.25546,323.61215,5.015961,5.6280527,5.219508,4.843076,0.61209154,0.203547,-0.17288494,191807,0 days,0.0,17.283366933346855,35.71875,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,7.2717667e-06,0.14113653,0.1411438,5.1522926e-05,0.0,1.0,1.0,0.0,-22.0,25.0,3.0,-0.88,False,False,False,False,False,True,000100
61078,17.283366933346855,43.03125,309.99728,314.68454,314.99597,312.72687,311.7896,5.3798494,5.518788,4.5853515,4.10618,0.13893843,-0.79449797,-1.2736692,191833,0 days,0.0,17.283366933346855,43.03125,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-7.033348e-06,0.31909883,0.3190918,-2.2041284e-05,0.0,1.0,1.0,0.0,-14.450195,25.0,10.549805,-0.5780078,False,False,False,False,False,True,000100
61079,17.283366933346855,43.3125,306.30923,308.99374,311.0069,310.26053,317.40387,3.6626508,5.2064404,4.612769,4.456636,1.5437896,0.9501183,0.7939851,191834,0 days,0.0,17.283366933346855,43.3125,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,7.6293945e-06,0.97444916,0.9744568,7.829443e-06,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,False,False,False,False,True,000100
61137,17.283366933346855,77.0625,317.60596,313.8457,313.31622,314.81158,313.9977,4.926036,5.142715,3.9978912,4.152099,0.2166791,-0.9281447,-0.77393675,191954,0 days,0.0,17.283366933346855,77.0625,0.00197649,0.0016543865,0.0036308765,1.1946967,10.0,0.0,0.0,0.0,,0.0,0.045776367,0.045776367,0.0,-5.9604645e-07,0.9500128,0.9500122,-6.2740884e-07,-0.00197649,0.9983456,0.9963691,-0.0019797652,-30.0,40.0,10.0,-0.75,False,False,False,False,False,True,000100
61260,17.564397284247743,-88.03125,301.92255,307.92267,308.0665,306.87396,301.54132,6.000143,6.143969,4.9514112,2.1405783,0.14382601,-1.0487318,-3.8595648,191367,0 days,0.0,17.564397284247743,-88.03125,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.015286803,0.034623265,0.04991007,0.44151825,-8.700195,148.24023,139.54004,-0.058689836,False,False,False,False,False,False,000000
61463,17.564397284247743,42.75,311.16882,317.4369,316.22937,315.2584,317.17792,6.8109407,5.7606287,5.3545847,3.8656955,-1.050312,-1.456356,-2.9452453,190552,0 days,0.0,17.564397284247743,42.75,0.0027542114,0.0,0.0027542114,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.4901161e-05,0.17854345,0.17855835,8.345958e-05,-0.0027542114,1.0,0.9972458,-0.0027542114,-13.0,25.0,12.0,-0.52,False,False,False,False,False,True,000100
61523,17.564397284247743,76.78125,317.43375,312.7508,312.54367,314.00427,317.7595,5.4894633,5.405517,4.2787046,2.7758102,-0.08394623,-1.2107587,-2.713653,190673,0 days,0.0,17.564397284247743,76.78125,0.0011410713,0.0013722181,0.0025132895,0.83155245,10.0,0.0,0.0,0.0,,0.0,0.11343384,0.11343384,0.0,-4.529953e-06,0.8855026,0.88549805,-5.115686e-06,-0.0011410713,0.9986278,0.9974867,-0.0011426393,-31.125,40.0,8.875,-0.778125,False,False,False,False,False,True,000100
61598,17.564397284247743,122.34375,300.74146,306.99213,307.18494,304.73846,303.32315,6.250683,6.4434886,3.9970086,3.6904862,0.19280577,-2.2536743,-2.5601966,190835,0 days,0.0,17.564397284247743,122.34375,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00032746792,0.0043714046,0.0040439367,-0.07491137,-109.4209,1483.9141,1374.4932,-0.07373803,False,False,False,False,False,False,000000
61600,17.845427634856097,-102.09375,308.01343,304.13126,302.9186,304.30096,299.21512,5.0614076,5.9595084,4.8829727,1.8887209,0.89810085,-0.17843485,-3.1726866,190037,0 days,0.0,17.845427634856097,-102.09375,0.0041707754,0.0,0.0041707754,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.026005387,0.03040266,0.056408048,0.8553655,123.36914,273.22754,396.59668,0.45152527,False,False,False,False,False,True,000100
61866,17.845427634856097,41.625,315.6627,312.76456,312.32523,312.49863,316.53082,5.2557244,5.288872,5.2673965,3.407367,0.033147335,0.01167202,-1.8483574,189268,0 days,0.0,17.845427634856097,41.625,4.9829483e-05,0.0,4.9829483e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.008641839,0.026753545,0.035395384,0.32301658,27.226562,20.391602,47.618164,1.335185,False,False,False,False,False,True,000100
61869,17.845427634856097,42.46875,311.62225,318.5755,317.32004,316.29556,312.34845,7.203832,6.1069293,5.400879,5.119989,-1.0969028,-1.8029532,-2.0838432,189271,0 days,0.0,17.845427634856097,42.46875,0.00048828125,0.0,0.00048828125,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.6028366e-06,0.029626966,0.029632568,0.00018911273,-0.00048828125,1.0,0.9995117,-0.00048828125,-12.322266,25.0,12.677734,-0.49289063,False,False,False,False,False,True,000100
61870,17.845427634856097,42.75,310.32266,315.98624,315.42502,313.49518,316.30695,5.8086753,5.304777,4.0343113,4.2327094,-0.50389814,-1.774364,-1.5759659,189272,0 days,0.0,17.845427634856097,42.75,5.4121017e-05,0.0,5.4121017e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2.026558e-06,0.3148173,0.31481934,6.4372507e-06,-5.4121017e-05,1.0,0.9999459,-5.4121017e-05,-14.763672,25.0,10.236328,-0.59054685,False,False,False,False,False,True,000100
61936,17.845427634856097,77.90625,314.1522,310.07672,309.58838,310.18002,312.37924,5.0552287,5.7643075,5.0479965,3.4977698,0.7090788,-0.007232189,-1.5574589,189397,0 days,0.0,17.845427634856097,77.90625,-0.07131064,0.16051984,0.0892092,-0.44424814,10.0,0.0,0.0,0.0,,-1.2397766e-05,0.3083315,0.3083191,-4.0209212e-05,1.2397766e-05,0.6916685,0.6916809,1.7924433e-05,0.07131064,0.83948016,0.9107908,0.084946185,4.529297,5.470703,10.0,0.8279186,False,False,False,False,False,True,000100
62063,18.126457985165988,-87.75,302.39502,307.16058,307.6148,305.89236,305.5548,4.8234324,5.233164,3.7125359,2.3916018,0.4097314,-1.1108966,-2.4318306,188808,0 days,0.0,18.126457985165988,-87.75,0.00022387505,0.0,0.00022387505,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.013103604,0.04699862,0.060102224,0.27880827,-28.004883,709.91895,681.91406,-0.039448,False,False,False,False,False,False,000000
62064,18.126457985165988,-78.46875,302.09906,306.89795,308.19376,305.11496,301.32175,4.7988787,6.094675,3.113136,3.0167482,1.2957964,-1.6857426,-1.7821305,188841,0 days,0.0,18.126457985165988,-78.46875,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.00048351288,0.00025844574,0.0007419586,1.8708487,-195.89941,1683.6523,1487.7529,-0.11635384,False,False,False,False,False,True,000100
62295,18.126457985165988,42.1875,310.30872,315.44693,315.49713,313.71875,314.9243,5.6077385,5.5704026,4.6127896,4.684251,-0.037335873,-0.99494886,-0.92348766,187990,0 days,0.0,18.126457985165988,42.1875,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.841255e-06,0.41259181,0.41259766,1.4157467e-05,0.0,1.0,1.0,0.0,-11.0,25.0,14.0,-0.44,False,False,False,False,False,True,000100
62360,18.126457985165988,76.5,316.64203,311.98984,311.7598,313.47113,317.4033,4.9560533,5.1320486,3.748234,3.0873523,0.17599535,-1.2078192,-1.868701,188112,0 days,0.0,18.126457985165988,76.5,-0.00876379,0.024541855,0.015778065,-0.35709566,10.0,0.0,0.0,0.0,,1.66893e-06,0.10638261,0.10638428,1.5687998e-05,-1.66893e-06,0.8936174,0.8936157,-1.8676114e-06,0.00876379,0.97545815,0.98422194,0.008984281,-33.0,40.0,7.0,-0.825,False,False,False,False,False,True,000100
62431,18.126457985165988,109.40625,303.43146,308.87616,308.6179,308.34012,302.0348,5.4705734,5.2358246,4.9938164,2.0836117,-0.23474884,-0.47675705,-3.3869617,188229,0 days,0.0,18.126457985165988,109.40625,0.00013029575,0.0,0.00013029575,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.007925987,0.011076212,0.0190022,0.7155865,-3.5273438,40.137695,36.61035,-0.08788107,False,False,False,False,False,False,000000
62533,18.407488335171415,-65.25,301.9157,307.18512,307.1404,307.39957,307.0928,5.37817,5.324211,5.5392137,3.9603403,-0.053958893,0.16104364,-1.4178298,187608,0 days,0.0,18.407488335171415,-65.25,0.00076293945,0.0,0.00076293945,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0042430162,0.039507866,0.043750882,0.107396744,43.632812,95.27539,138.9082,0.4579652,False,False,False,False,False,True,000100
62732,18.407488335171415,41.90625,312.0666,318.8397,317.42706,317.07166,315.0225,6.9867954,5.750939,5.4484916,3.2159438,-1.2358565,-1.5383039,-3.7708516,186709,0 days,0.0,18.407488335171415,41.90625,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-1.0967255e-05,0.18943357,0.1894226,-5.7894988e-05,0.0,1.0,1.0,0.0,-11.0,25.0,14.0,-0.44,False,False,False,False,False,True,000100
62869,18.407488335171415,106.03125,305.1844,314.26086,313.36874,312.95615,297.77618,9.076464,8.184352,7.7717614,2.3681467,-0.8921118,-1.3047023,-6.708317,186937,0 days,0.0,18.407488335171415,106.03125,0.0054118633,0.0,0.0054118633,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.016564727,0.31801105,0.30144632,-0.052088525,-5.0195312,17.626953,12.607422,-0.28476453,False,False,False,False,False,True,000100
62916,18.68851868486632,-92.8125,303.57516,309.30426,308.66254,308.08984,301.7165,5.764712,5.1551867,4.628201,2.706338,-0.6095252,-1.1365108,-3.058374,186230,0 days,0.0,18.68851868486632,-92.8125,1.1086464e-05,0.0,1.1086464e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.003941655,0.009496331,0.005554676,-0.41507137,1.9648438,19.714844,21.679688,0.09966317,False,False,False,False,False,False,000000
63150,18.68851868486632,37.96875,312.61914,312.68008,312.19827,312.12808,314.1367,5.2527914,5.606612,5.134815,3.1981244,0.3538208,-0.11797619,-2.054667,185415,0 days,0.0,18.68851868486632,37.96875,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.006056905,0.052912593,0.046855688,-0.114470005,7.5078125,20.027344,27.535156,0.3748781,False,False,False,False,False,True,000100
63251,18.68851868486632,93.9375,305.47464,310.9202,310.92673,311.5225,304.85477,5.8200603,5.8338776,6.5945635,2.7693608,0.01381731,0.77450323,-3.0506995,185614,0 days,0.0,18.68851868486632,93.9375,1.2397766e-05,0.0,1.2397766e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.010937333,0.01765728,0.028594613,0.61942345,-2.8466797,12.985352,10.138672,-0.21922238,False,False,False,False,False,True,000100
63301,18.68851868486632,110.53125,303.44513,309.91238,309.48032,309.60696,300.41068,6.467281,6.0371003,6.1618605,1.7512612,-0.43018055,-0.3054204,-4.7160196,185673,0 days,0.0,18.68851868486632,110.53125,0.015303016,0.0,0.015303016,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.037931442,0.08317268,0.12110412,0.4560565,2.7353516,55.54883,58.28418,0.04924229,False,False,False,False,False,False,000000
63307,18.969549034244565,-155.8125,309.8102,301.8476,301.1225,301.70584,304.45004,7.9998956,8.687718,8.139455,2.8179235,0.6878228,0.13955927,-5.181972,184726,0 days,0.0,18.969549034244565,-155.8125,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.087367415,0.2343632,0.3217306,0.3727864,205.84668,1404.2666,1610.1133,0.14658661,False,False,False,False,False,True,000100
63338,18.969549034244565,-96.46875,311.1303,306.29166,305.49203,306.43805,299.3143,5.0783596,5.8243713,4.988559,4.4336615,0.74601173,-0.089800835,-0.64469814,184937,0 days,0.0,18.969549034244565,-96.46875,0.000113487244,0.0,0.000113487244,inf,10.0,0.0,0.0,0.0,,0.0,0.8625183,0.8625183,0.0,3.695488e-06,0.13424313,0.13424683,2.752832e-05,-0.000113487244,1.0,0.9998865,-0.000113487244,-15.0,25.0,10.0,-0.6,False,False,False,False,False,True,000100
63565,18.969549034244565,37.40625,317.70987,315.89658,314.8042,313.97717,317.96735,5.336974,5.744128,6.043128,3.3530529,0.40715408,0.70615387,-1.9839213,184133,0 days,0.0,18.969549034244565,37.40625,0.00012207031,0.0,0.00012207031,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0049575567,0.48828912,0.49324667,0.010152913,-16.25879,36.51465,20.25586,-0.4452676,False,False,False,False,False,True,000100
63566,18.969549034244565,41.0625,316.90927,313.26047,313.08902,314.0156,317.2916,5.286768,5.226406,4.8371353,3.2890651,-0.060361862,-0.44963264,-1.9977028,184146,0 days,0.0,18.969549034244565,41.0625,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.004746437,0.11552632,0.11077988,-0.041085333,17.674805,0.95410156,18.628906,18.525076,False,False,False,False,False,True,000100
